min	max	mean	var	std
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
407.1226615303611	7691.651383893789	1950.3137403062149	1933883.9062831935	1390.6415448573343
406.09086071758475	8207.802161422069	2027.269561806309	2060498.9544429893	1435.443817933321
406.09086071758475	8207.802161422069	2027.269561806309	2060498.9544429893	1435.443817933321
411.60201656147854	8769.71839764736	1997.2719600614478	1949290.7174005234	1396.1700173691324
